quote,word,count,group
quote_2020_218,bellingham,1.0,baseline
quote_2020_218,looks,1.0,baseline
quote_2020_218,like,1.0,baseline
quote_2020_218,talent,1.0,baseline
quote_2020_218,imagine,1.0,baseline
quote_2020_218,wanting,1.0,baseline
quote_2020_218,sign,1.0,baseline
quote_2020_218,30,1.0,baseline
quote_2020_218,million,2.0,baseline
quote_2020_218,clubs,1.0,baseline
quote_2020_218,turnover,1.0,baseline
quote_2020_218,650,1.0,baseline
quote_2020_218,",",1.0,baseline
quote_2020_218,bruno,1.0,baseline
quote_2020_218,(,1.0,baseline
quote_2020_218,fernandes,1.0,baseline
quote_2020_218,),1.0,baseline
quote_2020_218,signed,1.0,baseline
quote_2020_218,.,1.0,baseline
quote_2020_635,need,1.0,baseline
quote_2020_635,lesson,1.0,baseline
quote_2020_635,anybody,1.0,baseline
quote_2020_635,",",2.0,baseline
quote_2020_635,especially,2.0,baseline
quote_2020_635,president,1.0,baseline
quote_2020_635,united,1.0,baseline
quote_2020_635,states,1.0,baseline
quote_2020_635,dignity,1.0,baseline
quote_2020_635,...,1.0,baseline
quote_2020_635,think,1.0,baseline
quote_2020_635,entirely,1.0,baseline
quote_2020_635,appropriate,1.0,baseline
quote_2020_635,.,1.0,baseline
quote_2020_2084,usmca,1.0,baseline
quote_2020_2084,provides,1.0,baseline
quote_2020_2084,stability,1.0,baseline
quote_2020_2084,predictability,1.0,baseline
quote_2020_2084,",",5.0,baseline
quote_2020_2084,producers,1.0,baseline
quote_2020_2084,consumers,1.0,baseline
quote_2020_2084,.,2.0,baseline
quote_2020_2084,businesses,1.0,baseline
quote_2020_2084,families,1.0,baseline
quote_2020_2084,employers,1.0,baseline
quote_2020_2084,employees,1.0,baseline
quote_2020_2084,--,1.0,baseline
quote_2020_2084,benefits,1.0,baseline
quote_2020_3396,significant,1.0,baseline
quote_2020_3396,number,1.0,baseline
quote_2020_3396,officers,1.0,baseline
quote_2020_3396,retiring,1.0,baseline
quote_2020_3396,",",2.0,baseline
quote_2020_3396,certainly,1.0,baseline
quote_2020_3396,expect,1.0,baseline
quote_2020_3396,increase,1.0,baseline
quote_2020_3396,retirements,1.0,baseline
quote_2020_3396,years,1.0,baseline
quote_2020_5319,clean,1.0,baseline
quote_2020_5319,air,1.0,baseline
quote_2020_5319,luxury,1.0,baseline
quote_2020_5319,",",3.0,baseline
quote_2020_5319,trying,1.0,baseline
quote_2020_5319,industry,1.0,baseline
quote_2020_5319,like,1.0,baseline
quote_2020_5319,replacing,1.0,baseline
quote_2020_5319,coal,1.0,baseline
quote_2020_5319,natural,1.0,baseline
quote_2020_5319,gas,1.0,baseline
quote_2020_5319,truly,1.0,baseline
quote_2020_5319,transformative,1.0,baseline
quote_2020_5319,.,1.0,baseline
quote_2020_5384,dude,1.0,baseline
quote_2020_5384,",",4.0,baseline
quote_2020_5384,stuff,1.0,baseline
quote_2020_5384,great,1.0,baseline
quote_2020_5384,stops,1.0,baseline
quote_2020_5384,tomorrow,1.0,baseline
quote_2020_5384,okay,1.0,baseline
quote_2020_5384,.,5.0,baseline
quote_2020_5384,know,3.0,baseline
quote_2020_5384,good,1.0,baseline
quote_2020_5384,things,1.0,baseline
quote_2020_5384,define,1.0,baseline
quote_2020_5384,qualities,1.0,baseline
quote_2020_5384,human,1.0,baseline
quote_2020_5384,going,1.0,baseline
quote_2020_5384,forward,1.0,baseline
quote_2020_5384,borrowed,1.0,baseline
quote_2020_5384,grateful,2.0,baseline
quote_2020_5384,able,1.0,baseline
quote_2020_5384,contribute,1.0,baseline
quote_2020_5384,want,1.0,baseline
quote_2020_5384,greedy,1.0,baseline
quote_2020_5384,performer,1.0,baseline
quote_2020_5384,lot,1.0,baseline
quote_2020_5384,sports,1.0,baseline
quote_2020_5384,entertainment,1.0,baseline
quote_2020_6717,bonus,1.0,baseline
quote_2020_6717,building,2.0,baseline
quote_2020_6717,school,1.0,baseline
quote_2020_6717,setting,1.0,baseline
quote_2020_6717,lockers,1.0,baseline
quote_2020_6717,wagons,1.0,baseline
quote_2020_6717,roll,1.0,baseline
quote_2020_6717,away,1.0,baseline
quote_2020_6717,.,3.0,baseline
quote_2020_6717,crew,1.0,baseline
quote_2020_6717,shot,1.0,baseline
quote_2020_6717,wanted,1.0,baseline
quote_2020_6717,fun,1.0,baseline
quote_2020_6717,set,1.0,baseline
quote_2020_6717,",",1.0,baseline
quote_2020_6717,ability,1.0,baseline
quote_2020_8685,best,1.0,baseline
quote_2020_8685,numbers,1.0,baseline
quote_2020_8685,recent,1.0,baseline
quote_2020_8685,years,1.0,baseline
quote_2020_8685,",",1.0,baseline
quote_2020_10040,hear,1.0,baseline
quote_2020_10040,acoustic,1.0,baseline
quote_2020_10040,guitar,1.0,baseline
quote_2020_10040,song,1.0,baseline
quote_2020_10040,`,2.0,baseline
quote_2020_10040,awakening,1.0,baseline
quote_2020_10040,prelude,1.0,baseline
quote_2020_10040,',2.0,baseline
quote_2020_10040,",",1.0,baseline
quote_2020_10040,track,1.0,baseline
quote_2020_10040,solo,1.0,baseline
quote_2020_10040,album,1.0,baseline
quote_2020_10040,sounds,1.0,baseline
quote_2020_10040,innocence,1.0,baseline
quote_2020_10040,.,1.0,baseline
quote_2020_14073,team,2.0,baseline
quote_2020_14073,playing,1.0,baseline
quote_2020_14073,better,1.0,baseline
quote_2020_14073,",",3.0,baseline
quote_2020_14073,question,1.0,baseline
quote_2020_14073,.,2.0,baseline
quote_2020_14073,feel,1.0,baseline
quote_2020_14073,like,2.0,baseline
quote_2020_14073,1,1.0,baseline
quote_2020_14073,-,1.0,baseline
quote_2020_14073,6,1.0,baseline
quote_2020_14073,look,1.0,baseline
quote_2020_15680,recollection,1.0,baseline
quote_2020_15680,hospital,1.0,baseline
quote_2020_15680,",",1.0,baseline
quote_2020_16425,civilisation,1.0,baseline
quote_2020_16425,",",2.0,baseline
quote_2020_16425,matter,1.0,baseline
quote_2020_16425,mighty,1.0,baseline
quote_2020_16425,appear,1.0,baseline
quote_2020_16425,indestructible,1.0,baseline
quote_2020_16425,.,1.0,baseline
quote_2020_17367,rub,1.0,baseline
quote_2020_17367,green,1.0,baseline
quote_2020_17367,injuries,1.0,baseline
quote_2020_17367,",",1.0,baseline
quote_2020_18159,lived,1.0,baseline
quote_2020_18159,100,1.0,baseline
quote_2020_18159,embraced,1.0,baseline
quote_2020_18159,philosophy,1.0,baseline
quote_2020_18159,life,1.0,baseline
quote_2020_18159,living,1.0,baseline
quote_2020_18159,dangerously,1.0,baseline
quote_2020_18159,--,1.0,baseline
quote_2020_18159,makes,1.0,baseline
quote_2020_18159,extraordinary,1.0,baseline
quote_2020_18159,.,1.0,baseline
quote_2020_18461,thought,1.0,baseline
quote_2020_18461,probably,1.0,baseline
quote_2020_18461,people,1.0,baseline
quote_2020_18461,angry,1.0,baseline
quote_2020_18461,proud,1.0,baseline
quote_2020_18461,.,1.0,baseline
quote_2020_19592,realisation,1.0,baseline
quote_2020_19592,",",2.0,baseline
quote_2020_19592,football,1.0,baseline
quote_2020_19592,massively,1.0,baseline
quote_2020_19592,important,2.0,baseline
quote_2020_19592,lot,1.0,baseline
quote_2020_19592,people,2.0,baseline
quote_2020_19592,near,1.0,baseline
quote_2020_19592,lives,1.0,baseline
quote_2020_19592,.,1.0,baseline
quote_2020_20899,drink,1.0,baseline
quote_2020_20899,tea,1.0,baseline
quote_2020_20899,tent,1.0,baseline
quote_2020_20899,camp,1.0,baseline
quote_2020_20899,2,1.0,baseline
quote_2020_20899,",",4.0,baseline
quote_2020_20899,6400,1.0,baseline
quote_2020_20899,metres,1.0,baseline
quote_2020_20899,weather,1.0,baseline
quote_2020_20899,ok,1.0,baseline
quote_2020_20899,don,1.0,baseline
quote_2020_20899,told,1.0,baseline
quote_2020_20899,[,1.0,baseline
quote_2020_20899,],1.0,baseline
quote_2020_20899,bad,1.0,baseline
quote_2020_20899,20,1.0,baseline
quote_2020_20899,january,1.0,baseline
quote_2020_20899,new,1.0,baseline
quote_2020_20899,forecast,1.0,baseline
quote_2020_20899,.,1.0,baseline
quote_2020_23167,working,1.0,baseline
quote_2020_23167,home,2.0,baseline
quote_2020_23167,damn,1.0,baseline
quote_2020_23167,european,1.0,baseline
quote_2020_23167,days,1.0,baseline
quote_2020_23167,...,1.0,baseline
quote_2020_23167,having,1.0,baseline
quote_2020_23167,cooked,1.0,baseline
quote_2020_23167,lunches,1.0,baseline
quote_2020_23167,",",3.0,baseline
quote_2020_23167,stores,1.0,baseline
quote_2020_23167,closing,1.0,baseline
quote_2020_23167,reasonable,1.0,baseline
quote_2020_23167,hours,1.0,baseline
quote_2020_23167,people,1.0,baseline
quote_2020_23167,going,1.0,baseline
quote_2020_23167,strolls,1.0,baseline
quote_2020_23167,.,1.0,baseline
quote_2020_23167,switzerland,1.0,baseline
quote_2020_23167,?,1.0,baseline
quote_2020_23167,!,1.0,baseline
quote_2020_24416,constantly,1.0,baseline
quote_2020_24416,",",2.0,baseline
quote_2020_24416,knew,1.0,baseline
quote_2020_24416,kim,1.0,baseline
quote_2020_24416,hotel,2.0,baseline
quote_2020_24416,easily,1.0,baseline
quote_2020_24416,passed,1.0,baseline
quote_2020_24416,duties,1.0,baseline
quote_2020_24416,employees,1.0,baseline
quote_2020_24416,.,2.0,baseline
quote_2020_24416,saturday,1.0,baseline
quote_2020_24416,home,1.0,baseline
quote_2020_24416,game,1.0,baseline
quote_2020_25108,salute,1.0,baseline
quote_2020_25108,doctors,1.0,baseline
quote_2020_25108,",",3.0,baseline
quote_2020_25108,paramedics,1.0,baseline
quote_2020_25108,nurses,1.0,baseline
quote_2020_25108,technicians,1.0,baseline
quote_2020_25108,serving,1.0,baseline
quote_2020_25108,humanity,1.0,baseline
quote_2020_25108,putting,1.0,baseline
quote_2020_25108,lives,1.0,baseline
quote_2020_25108,risk,1.0,baseline
quote_2020_26314,going,1.0,baseline
quote_2020_26314,rally,1.0,baseline
quote_2020_26314,parliament,1.0,baseline
quote_2020_26314,square,1.0,baseline
quote_2020_26314,partying,1.0,baseline
quote_2020_26314,rest,1.0,baseline
quote_2020_26314,night,1.0,baseline
quote_2020_26314,?,4.0,baseline
quote_2020_26401,work,2.0,baseline
quote_2020_26401,year,2.0,baseline
quote_2020_26401,.,2.0,baseline
quote_2020_26401,tried,1.0,baseline
quote_2020_26401,little,1.0,baseline
quote_2020_26401,easier,1.0,baseline
quote_2020_26401,guys,1.0,baseline
quote_2020_26401,spring,1.0,baseline
quote_2020_26401,sure,1.0,baseline
quote_2020_26401,long,1.0,baseline
quote_2020_26401,season,1.0,baseline
quote_2020_26401,strong,1.0,baseline
quote_2020_26401,october,1.0,baseline
quote_2020_26899,talk,1.0,baseline
quote_2020_26899,tubes,1.0,baseline
quote_2020_26899,.,2.0,baseline
quote_2020_26899,aware,1.0,baseline
quote_2020_26899,",",1.0,baseline
quote_2020_26899,woke,1.0,baseline
quote_2020_26899,wanted,1.0,baseline
quote_2020_26899,know,1.0,baseline
quote_2020_26899,baby,1.0,baseline
quote_2020_27347,leaders,1.0,baseline
quote_2020_27347,.,4.0,baseline
quote_2020_27347,maybe,1.0,baseline
quote_2020_27347,milestone,1.0,baseline
quote_2020_27347,[,1.0,baseline
quote_2020_27347,lee,1.0,baseline
quote_2020_27347,],1.0,baseline
quote_2020_27347,head,1.0,baseline
quote_2020_27347,competitive,1.0,baseline
quote_2020_27347,guy,1.0,baseline
quote_2020_27347,",",1.0,baseline
quote_2020_27347,mistake,1.0,baseline
quote_2020_27347,means,1.0,baseline
quote_2020_28698,remember,1.0,baseline
quote_2020_28698,exhibition,1.0,baseline
quote_2020_28698,game,1.0,baseline
quote_2020_28698,went,1.0,baseline
quote_2020_28698,denver,1.0,baseline
quote_2020_28698,field,3.0,baseline
quote_2020_28698,warming,1.0,baseline
quote_2020_28698,tom,1.0,baseline
quote_2020_28698,kicking,2.0,baseline
quote_2020_28698,goals,2.0,baseline
quote_2020_28698,-,1.0,baseline
quote_2020_28698,40,1.0,baseline
quote_2020_28698,yards,2.0,baseline
quote_2020_28698,",",2.0,baseline
quote_2020_28698,50,1.0,baseline
quote_2020_28698,booming,1.0,baseline
quote_2020_28698,.,3.0,baseline
quote_2020_28698,...,1.0,baseline
quote_2020_28698,end,1.0,baseline
quote_2020_28698,70,1.0,baseline
quote_2020_28698,yard,1.0,baseline
quote_2020_28698,falling,1.0,baseline
quote_2020_28698,bar,2.0,baseline
quote_2020_28698,going,1.0,baseline
quote_2020_28698,crossed,1.0,baseline
quote_2020_28698,knew,1.0,baseline
quote_2020_28698,solid,1.0,baseline
quote_2020_28698,kicker,1.0,baseline
quote_2020_31179,´,2.0,baseline
quote_2020_31179,m,1.0,baseline
quote_2020_31179,aware,1.0,baseline
quote_2020_31179,president,1.0,baseline
quote_2020_31179,trump,1.0,baseline
quote_2020_31179,s,1.0,baseline
quote_2020_31179,remarks,1.0,baseline
quote_2020_31179,ioc,1.0,baseline
quote_2020_31179,organising,1.0,baseline
quote_2020_31179,committee,1.0,baseline
quote_2020_31179,thinking,1.0,baseline
quote_2020_31179,delaying,1.0,baseline
quote_2020_31179,cancelling,1.0,baseline
quote_2020_31179,games,1.0,baseline
quote_2020_31179,",",1.0,baseline
quote_2020_31860,new,1.0,baseline
quote_2020_31860,advice,1.0,baseline
quote_2020_31860,north,1.0,baseline
quote_2020_31860,west,1.0,baseline
quote_2020_31860,fresh,1.0,baseline
quote_2020_31860,chapter,1.0,baseline
quote_2020_31860,continued,1.0,baseline
quote_2020_31860,development,1.0,baseline
quote_2020_31860,look,1.0,baseline
quote_2020_31860,forward,1.0,baseline
quote_2020_31860,making,1.0,baseline
quote_2020_31860,vision,1.0,baseline
quote_2020_31860,future,1.0,baseline
quote_2020_31860,reality,1.0,baseline
quote_2020_31860,.,1.0,baseline
quote_2020_31926,pull,2.0,baseline
quote_2020_31926,maryland,2.0,baseline
quote_2020_31926,basketball,2.0,baseline
quote_2020_31926,.,2.0,baseline
quote_2020_31926,son,1.0,baseline
quote_2020_31926,promo,1.0,baseline
quote_2020_31926,video,1.0,baseline
quote_2020_31926,",",1.0,baseline
quote_2020_32395,kept,1.0,baseline
quote_2020_32395,space,1.0,baseline
quote_2020_32395,",",1.0,baseline
quote_2020_32395,bit,1.0,baseline
quote_2020_32395,strange,1.0,baseline
quote_2020_32395,.,1.0,baseline
quote_2020_34427,percent,1.0,baseline
quote_2020_34427,plastic,3.0,baseline
quote_2020_34427,packaging,3.0,baseline
quote_2020_34427,recycled,3.0,baseline
quote_2020_34427,.,2.0,baseline
quote_2020_34427,companies,1.0,baseline
quote_2020_34427,unilever,1.0,baseline
quote_2020_34427,umbrella,1.0,baseline
quote_2020_34427,use,1.0,baseline
quote_2020_34427,pcr,1.0,baseline
quote_2020_34427,[,1.0,baseline
quote_2020_34427,post,1.0,baseline
quote_2020_34427,-,1.0,baseline
quote_2020_34427,consumer,1.0,baseline
quote_2020_34427,],1.0,baseline
quote_2020_34427,bottles,1.0,baseline
quote_2020_34427,",",2.0,baseline
quote_2020_34427,uses,1.0,baseline
quote_2020_34427,completely,1.0,baseline
quote_2020_34427,previous,1.0,baseline
quote_2020_34427,new,1.0,baseline
quote_2020_34427,think,1.0,baseline
quote_2020_34427,brands,1.0,baseline
quote_2020_34427,need,1.0,baseline
quote_2020_34544,sarkar,1.0,baseline
quote_2020_34544,ki,1.0,baseline
quote_2020_34544,manmani,1.0,baseline
quote_2020_34544,(,1.0,baseline
quote_2020_34544,government,1.0,baseline
quote_2020_34544,whim,1.0,baseline
quote_2020_34544,),1.0,baseline
quote_2020_37590,president,1.0,baseline
quote_2020_37590,--,1.0,baseline
quote_2020_37590,opinion,2.0,baseline
quote_2020_37590,",",7.0,baseline
quote_2020_37590,historic,1.0,baseline
quote_2020_37590,greatest,1.0,baseline
quote_2020_37590,presidents,2.0,baseline
quote_2020_37590,years,1.0,baseline
quote_2020_37590,set,1.0,baseline
quote_2020_37590,standard,1.0,baseline
quote_2020_37590,congressman,1.0,baseline
quote_2020_37590,mortals,1.0,baseline
quote_2020_37590,wo,1.0,baseline
quote_2020_37590,able,1.0,baseline
quote_2020_37590,meet,1.0,baseline
quote_2020_37590,.,6.0,baseline
quote_2020_37590,outworks,1.0,baseline
quote_2020_37590,outthinks,1.0,baseline
quote_2020_37590,remarkably,1.0,baseline
quote_2020_37590,resourceful,1.0,baseline
quote_2020_37590,bright,1.0,baseline
quote_2020_37590,judgment,1.0,baseline
quote_2020_37590,second,1.0,baseline
quote_2020_37765,thrilled,1.0,baseline
quote_2020_37765,reach,1.0,baseline
quote_2020_37765,agreement,1.0,baseline
quote_2020_37765,eagles,1.0,baseline
quote_2020_37765,",",2.0,baseline
quote_2020_37765,look,1.0,baseline
quote_2020_37765,forward,1.0,baseline
quote_2020_37765,home,1.0,baseline
quote_2020_37765,games,1.0,baseline
quote_2020_37765,-,1.0,baseline
quote_2020_37765,quality,1.0,baseline
quote_2020_37765,facility,1.0,baseline
quote_2020_37765,lincoln,1.0,baseline
quote_2020_37765,financial,1.0,baseline
quote_2020_37765,field,1.0,baseline
quote_2020_38646,guy,1.0,baseline
quote_2020_38646,targeting,1.0,baseline
quote_2020_38646,months,1.0,baseline
quote_2020_38646,",",1.0,baseline
quote_2020_40205,t,1.0,baseline
quote_2020_40205,-,2.0,baseline
quote_2020_40205,mobile,1.0,baseline
quote_2020_40205,redefined,1.0,baseline
quote_2020_40205,past,1.0,baseline
quote_2020_40205,decade,1.0,baseline
quote_2020_40205,maverick,1.0,baseline
quote_2020_40205,spurred,1.0,baseline
quote_2020_40205,largest,1.0,baseline
quote_2020_40205,players,1.0,baseline
quote_2020_40205,industry,1.0,baseline
quote_2020_40205,numerous,1.0,baseline
quote_2020_40205,pro,1.0,baseline
quote_2020_40205,consumer,1.0,baseline
quote_2020_40205,changes,1.0,baseline
quote_2020_40205,",",1.0,baseline
quote_2020_40454,raised,1.0,baseline
quote_2020_40454,concerns,1.0,baseline
quote_2020_40454,end,1.0,baseline
quote_2020_40454,day,1.0,baseline
quote_2020_40454,",",3.0,baseline
quote_2020_40454,use,1.0,baseline
quote_2020_40454,recommendation,1.0,baseline
quote_2020_40454,form,1.0,baseline
quote_2020_40454,unity,1.0,baseline
quote_2020_40454,government,1.0,baseline
quote_2020_40454,considerations,1.0,baseline
quote_2020_40454,want,1.0,baseline
quote_2020_40454,replace,1.0,baseline
quote_2020_40454,[,1.0,baseline
quote_2020_40454,prime,1.0,baseline
quote_2020_40454,minister,1.0,baseline
quote_2020_40454,],1.0,baseline
quote_2020_40454,netanyahu,1.0,baseline
quote_2020_40454,.,1.0,baseline
quote_2020_41683,immediate,1.0,baseline
quote_2020_41683,rollback,1.0,baseline
quote_2020_41683,fee,2.0,baseline
quote_2020_41683,hike,1.0,baseline
quote_2020_41683,implemented,1.0,baseline
quote_2020_41683,university,2.0,baseline
quote_2020_41683,authorities,1.0,baseline
quote_2020_41683,recognition,1.0,baseline
quote_2020_41683,jawaharlal,1.0,baseline
quote_2020_41683,nehru,1.0,baseline
quote_2020_41683,students,2.0,baseline
quote_2020_41683,',1.0,baseline
quote_2020_41683,union,1.0,baseline
quote_2020_41683,(,1.0,baseline
quote_2020_41683,jnusu,1.0,baseline
quote_2020_41683,),1.0,baseline
quote_2020_41683,elected,1.0,baseline
quote_2020_41683,body,1.0,baseline
quote_2020_41683,proper,1.0,baseline
quote_2020_41683,consultation,1.0,baseline
quote_2020_41683,place,1.0,baseline
quote_2020_41683,administration,1.0,baseline
quote_2020_41683,issues,1.0,baseline
quote_2020_41683,",",1.0,baseline
quote_2020_42269,red,1.0,baseline
quote_2020_42269,tape,1.0,baseline
quote_2020_42269,removed,1.0,baseline
quote_2020_42269,easier,1.0,baseline
quote_2020_42269,business,1.0,baseline
quote_2020_42269,city,1.0,baseline
quote_2020_42269,cruise,1.0,baseline
quote_2020_42269,liners,1.0,baseline
quote_2020_42269,docked,1.0,baseline
quote_2020_42269,port,1.0,baseline
quote_2020_42269,elizabeth,1.0,baseline
quote_2020_42269,.,1.0,baseline
quote_2020_42926,ending,1.0,baseline
quote_2020_42926,prolonged,1.0,baseline
quote_2020_42926,filibustering,1.0,baseline
quote_2020_42926,house,1.0,baseline
quote_2020_42926,committee,1.0,baseline
quote_2020_42926,",",1.0,baseline
quote_2020_47233,like,1.0,baseline
quote_2020_47233,arena,1.0,baseline
quote_2020_47233,.,1.0,baseline
quote_2020_52431,",",2.0,baseline
quote_2020_52431,looking,1.0,baseline
quote_2020_52431,forward,1.0,baseline
quote_2020_52431,getting,1.0,baseline
quote_2020_52431,showing,1.0,baseline
quote_2020_52431,brisbane,1.0,baseline
quote_2020_52431,roar,1.0,baseline
quote_2020_52431,fans,1.0,baseline
quote_2020_53297,partnering,1.0,baseline
quote_2020_53297,address,1.0,baseline
quote_2020_53297,covid-19,1.0,baseline
quote_2020_53297,pandemic,1.0,baseline
quote_2020_53297,head,1.0,baseline
quote_2020_53297,-,1.0,baseline
quote_2020_53297,",",1.0,baseline
quote_2020_54669,protecting,1.0,baseline
quote_2020_54669,",",2.0,baseline
quote_2020_54669,wandering,1.0,baseline
quote_2020_54669,people,1.0,baseline
quote_2020_54669,asymptomatic,1.0,baseline
quote_2020_54669,carriers,1.0,baseline
quote_2020_54669,nutcases,1.0,baseline
quote_2020_54669,self,1.0,baseline
quote_2020_54669,-,1.0,baseline
quote_2020_54669,isolating,1.0,baseline
quote_2020_54669,.,2.0,baseline
quote_2020_54669,everybody,1.0,baseline
quote_2020_54669,best,1.0,baseline
quote_2020_54669,interest,1.0,baseline
quote_2020_55137,people,1.0,baseline
quote_2020_55137,taser,1.0,baseline
quote_2020_55137,works,1.0,baseline
quote_2020_55137,.,3.0,baseline
quote_2020_55137,darden,1.0,baseline
quote_2020_55137,immediately,1.0,baseline
quote_2020_55137,pushed,1.0,baseline
quote_2020_55137,officer,1.0,baseline
quote_2020_55137,thought,1.0,baseline
quote_2020_55137,resisting,1.0,baseline
quote_2020_56458,rust,1.0,baseline
quote_2020_56458,gets,1.0,baseline
quote_2020_56458,.,1.0,baseline
quote_2020_56992,hate,1.0,baseline
quote_2020_56992,agreeing,1.0,baseline
quote_2020_56992,people,1.0,baseline
quote_2020_56992,.,1.0,baseline
quote_2020_57185,isolate,2.0,baseline
quote_2020_57185,contacts,2.0,baseline
quote_2020_57185,.,2.0,baseline
quote_2020_57185,far,1.0,baseline
quote_2020_57185,fewer,1.0,baseline
quote_2020_57185,people,1.0,baseline
quote_2020_57185,population,1.0,baseline
quote_2020_57860,rip,3.0,baseline
quote_2020_57860,close,1.0,baseline
quote_2020_57860,friends,1.0,baseline
quote_2020_57860,",",8.0,baseline
quote_2020_57860,performing,1.0,baseline
quote_2020_57860,completely,2.0,baseline
quote_2020_57860,.,10.0,baseline
quote_2020_57860,funny,1.0,baseline
quote_2020_57860,point,1.0,baseline
quote_2020_57860,mince,1.0,baseline
quote_2020_57860,words,2.0,baseline
quote_2020_57860,censor,1.0,baseline
quote_2020_57860,people,3.0,baseline
quote_2020_57860,-,4.0,baseline
quote_2020_57860,color,1.0,baseline
quote_2020_57860,jokes,1.0,baseline
quote_2020_57860,double,1.0,baseline
quote_2020_57860,entendres,1.0,baseline
quote_2020_57860,letter,1.0,baseline
quote_2020_57860,took,1.0,baseline
quote_2020_57860,exception,1.0,baseline
quote_2020_57860,reason,1.0,baseline
quote_2020_57860,mix,1.0,baseline
quote_2020_57860,good,2.0,baseline
quote_2020_57860,think,1.0,baseline
quote_2020_57860,different,1.0,baseline
quote_2020_57860,personalities,1.0,baseline
quote_2020_57860,tolerate,3.0,baseline
quote_2020_57860,wild,1.0,baseline
quote_2020_57860,adult,1.0,baseline
quote_2020_57860,humor,1.0,baseline
quote_2020_57860,...,1.0,baseline
quote_2020_57860,`,1.0,baseline
quote_2020_57860,squareness,1.0,baseline
quote_2020_57860,',1.0,baseline
quote_2020_57860,week,2.0,baseline
quote_2020_57860,learned,1.0,baseline
quote_2020_57860,learn,1.0,baseline
quote_2020_57860,navigate,1.0,baseline
quote_2020_57860,waters,1.0,baseline
quote_2020_57860,short,1.0,baseline
quote_2020_57860,lived,1.0,baseline
quote_2020_57860,based,1.0,baseline
quote_2020_57860,terrible,2.0,baseline
quote_2020_57860,idea,2.0,baseline
quote_2020_57860,money,1.0,baseline
quote_2020_57860,everybody,1.0,baseline
quote_2020_57860,involved,1.0,baseline
quote_2020_57860,creatively,1.0,baseline
quote_2020_58165,relations,1.0,baseline
quote_2020_58165,treaty,1.0,baseline
quote_2020_58165,far,1.0,baseline
quote_2020_58165,[,1.0,baseline
quote_2020_58165,],1.0,baseline
quote_2020_58165,nation,2.0,baseline
quote_2020_58165,concerned,1.0,baseline
quote_2020_58165,entire,1.0,baseline
quote_2020_58165,crown,1.0,baseline
quote_2020_58165,",",2.0,baseline
quote_2020_58165,people,1.0,baseline
quote_2020_58165,canadian,1.0,baseline
quote_2020_59243,definitely,1.0,baseline
quote_2020_59243,people,1.0,baseline
quote_2020_59243,infected,1.0,baseline
quote_2020_59243,worldwide,1.0,baseline
quote_2020_59243,",",2.0,baseline
quote_2020_59243,families,1.0,baseline
quote_2020_59243,city,1.0,baseline
quote_2020_59243,wuhan,1.0,baseline
quote_2020_59243,country,1.0,baseline
quote_2020_59243,china,1.0,baseline
quote_2020_59243,.,1.0,baseline
quote_2020_59374,happy,1.0,baseline
quote_2020_59374,anniversary,1.0,baseline
quote_2020_59374,.,1.0,baseline
quote_2020_59374,love,1.0,baseline
quote_2020_59374,!,1.0,baseline
quote_2020_62092,real,1.0,baseline
quote_2020_62092,evil,1.0,baseline
quote_2020_62092,",",1.0,baseline
quote_2020_62092,unkind,1.0,baseline
quote_2020_62092,voice,1.0,baseline
quote_2020_62092,head,1.0,baseline
quote_2020_62092,shutting,1.0,baseline
quote_2020_62092,.,3.0,baseline
quote_2020_62092,think,1.0,baseline
quote_2020_62092,lot,1.0,baseline
quote_2020_62092,need,1.0,baseline
quote_2020_62092,stop,1.0,baseline
quote_2020_62092,beautiful,1.0,baseline
quote_2020_62092,gift,1.0,baseline
quote_2020_62092,life,1.0,baseline
quote_2020_62632,lana,1.0,baseline
quote_2020_62632,del,1.0,baseline
quote_2020_62632,rey,1.0,baseline
quote_2020_62632,cancelling,1.0,baseline
quote_2020_62632,tour,1.0,baseline
quote_2020_62632,",",3.0,baseline
quote_2020_62632,dramatic,1.0,baseline
quote_2020_62632,worst,1.0,baseline
quote_2020_62632,thing,1.0,baseline
quote_2020_62632,happened,1.0,baseline
quote_2020_62674,melco,1.0,baseline
quote_2020_62674,truthful,1.0,baseline
quote_2020_62674,forthcoming,1.0,baseline
quote_2020_62674,government,1.0,baseline
quote_2020_62674,felt,1.0,baseline
quote_2020_62674,[,1.0,baseline
quote_2020_62674,],1.0,baseline
quote_2020_62674,impossible,1.0,baseline
quote_2020_62674,given,1.0,baseline
quote_2020_62674,scale,1.0,baseline
quote_2020_62674,integrated,1.0,baseline
quote_2020_62674,resort,1.0,baseline
quote_2020_62674,fact,1.0,baseline
quote_2020_62674,brand,1.0,baseline
quote_2020_62674,-,1.0,baseline
quote_2020_62674,new,1.0,baseline
quote_2020_62674,industry,1.0,baseline
quote_2020_62674,construct,1.0,baseline
quote_2020_62674,",",1.0,baseline
quote_2020_63462,time,2.0,baseline
quote_2020_63462,panic,1.0,baseline
quote_2020_63462,-,1.0,baseline
quote_2020_63462,prepared,1.0,baseline
quote_2020_63462,',1.0,baseline
quote_2020_63462,.,1.0,baseline
quote_2020_63775,reject,1.0,baseline
quote_2020_63775,incoherent,1.0,baseline
quote_2020_63775,case,1.0,baseline
quote_2020_63775,comes,1.0,baseline
quote_2020_63775,near,1.0,baseline
quote_2020_63775,justifying,1.0,baseline
